page_num,text,font_size,font_name,is_bold,is_italic,x0,y0,x1,y1,is_heading,heading_level
1,6.,9.744400024414062,Tahoma-Bold,1,0,103.62838745117188,541.6874389648438,115.73062896728516,553.44921875,0,
1,12. Amount of advance required.,9.744400024414062,Tahoma-Bold,1,0,70.02969360351562,561.1275024414062,223.98536682128906,578.7651977539062,0,
1,Rs.,9.744400024414062,Tahoma,0,0,304.39227294921875,561.1275024414062,320.76092529296875,572.8892822265625,0,
1,I declare that the particulars furnished above are true and correct to the best of my knowledge.  I,9.744400024414062,Tahoma,0,0,105.07057189941406,596.8309936523438,573.1700439453125,608.5927734375,0,
1,undertake to produce the tickets for the outward journey within ten days of receipt of the advance.,9.744400024414062,Tahoma,0,0,70.0296630859375,608.5339965820312,499.6541748046875,620.2957763671875,0,
1,In the event of cancellation of the journey or if I fail to produce the tickets within ten days of receipt of,9.744400024414062,Tahoma,0,0,105.08027648925781,632.0570068359375,573.1622314453125,643.8187866210938,0,
1,"advance, I undertake to refund the entire advance in one lump sum.",9.744400024414062,Tahoma,0,0,70.0394287109375,643.8184814453125,367.6508483886719,655.5802612304688,0,
1,Date,9.744400024414062,Tahoma-Bold,1,0,70.0394287109375,678.9762573242188,95.87933349609375,690.738037109375,0,
1,Signature of Government Servant.,9.744400024414062,Tahoma-Bold,1,0,403.0445556640625,690.73779296875,572.9747924804688,702.4995727539062,0,
1,Overview,24.0,"Arial,Bold",1,0,252.64999389648438,185.6600341796875,365.9539489746094,218.70802307128906,1,H1
1,Foundation Level Extensions,24.0,"Arial,Bold",1,0,139.3459930419922,240.884033203125,479.3563537597656,273.9320373535156,1,H1
1,Version 1.0,12.0,Arial,0,0,275.69000244140625,380.3900146484375,339.8179931640625,396.8780212402344,0,
1,International Software Testing Qualifications Board,18.0,Arial,0,0,103.33999633789062,462.6399841308594,513.4158935546875,487.3719787597656,0,
1,Copyright Notice,9.960000038146973,Arial,0,0,70.94400024414062,650.593017578125,147.68580627441406,664.2780151367188,0,
1,"This document may be copied in its entirety, or extracts made, if the source is acknowledged.",9.960000038146973,Arial,0,0,70.94400024414062,662.11669921875,484.9912109375,675.8017578125,0,
2,International,9.960000038146973,Arial,0,0,447.9100036621094,36.933013916015625,505.6795349121094,50.6180534362793,0,
2,Overview,12.0,Arial,0,0,74.42400360107422,39.540000915527344,127.78800964355469,56.02800369262695,1,H3
2,Software Testing,9.960000038146973,Arial,0,0,437.95001220703125,48.452972412109375,515.6878662109375,62.13801193237305,0,
2,Foundation Level Extension – Agile Tester,9.960000038146973,Arial,0,0,74.42400360107422,56.733001708984375,265.065185546875,70.41804504394531,0,
2,Qualifications,9.960000038146973,Arial,0,0,430.75,59.972991943359375,493.3984069824219,73.65803527832031,0,
2,Board,9.960000038146973,Arial,0,0,493.54779052734375,59.972991943359375,522.8401489257812,73.65803527832031,0,
2,Copyright © International Software Testing Qualifications Board (hereinafter called ISTQB®).,9.960000038146973,Arial,0,0,70.94400024414062,118.67300415039062,483.2471923828125,132.35804748535156,0,
2,Version 2014,9.960000038146973,Trebuchet MS,0,0,76.58135986328125,718.6836547851562,136.51734924316406,730.24853515625,0,
2,Page 2 of 12,9.960000038146973,Trebuchet MS,0,0,270.1639404296875,718.6836547851562,328.3648681640625,730.24853515625,0,
2,"May 31, 2014",9.960000038146973,Trebuchet MS,0,0,471.5750732421875,718.6836547851562,533.134521484375,730.24853515625,0,
2,© International Software Testing Qualifications Board,6.0,Arial,0,0,76.58399963378906,735.8699951171875,219.2940216064453,744.114013671875,0,
3,Qualifications Board,9.960000038146973,Arial,0,0,430.75,59.972991943359375,522.8402099609375,73.65803527832031,0,
3,International,9.960000038146973,Arial,0,0,447.9100036621094,36.933013916015625,505.6795349121094,50.6180534362793,0,
3,Overview,12.0,Arial,0,0,74.42400360107422,39.540000915527344,127.78800964355469,56.02800369262695,1,H2
3,Software Testing,9.960000038146973,Arial,0,0,437.95001220703125,48.452972412109375,515.6878662109375,62.13801193237305,0,
3,Foundation Level Extension – Agile Tester,9.960000038146973,Arial,0,0,74.42400360107422,56.733001708984375,265.065185546875,70.41804504394531,0,
3,Revision History,15.960000038146973,"Arial,Bold",1,0,70.94400024414062,106.30280303955078,201.52871704101562,128.27972412109375,1,H1
3,Version,9.960000038146973,"Arial,Bold",1,0,74.42400360107422,137.80282592773438,113.74608612060547,151.5177459716797,0,
3,Date,9.960000038146973,"Arial,Bold",1,0,146.4199981689453,137.80282592773438,170.7921142578125,151.5177459716797,0,
3,Remarks,9.960000038146973,"Arial,Bold",1,0,278.69000244140625,137.80282592773438,323.5996398925781,151.5177459716797,0,
3,0.1,9.960000038146973,Arial,0,0,74.42400360107422,150.11300659179688,91.1306381225586,163.7980499267578,0,
3,18 JUNE 2013,9.960000038146973,Arial,0,0,146.4199981689453,150.11300659179688,214.10816955566406,163.7980499267578,0,
3,Initial version,9.960000038146973,Arial,0,0,278.69000244140625,150.11300659179688,339.7647399902344,163.7980499267578,0,
3,0.2,9.960000038146973,Arial,0,0,74.42400360107422,162.35299682617188,91.1169662475586,176.0380401611328,0,
3,23 JULY 2013,9.960000038146973,Arial,0,0,146.4199981689453,162.35299682617188,212.42494201660156,176.0380401611328,0,
3,WG reviewed and confirmed,9.960000038146973,Arial,0,0,278.69000244140625,162.35299682617188,407.49273681640625,176.0380401611328,0,
3,0.3,9.960000038146973,Arial,0,0,74.42400360107422,174.59298706054688,91.1169662475586,188.2780303955078,0,
3,6 NOV 2013,9.960000038146973,Arial,0,0,146.4199981689453,174.59298706054688,204.14817810058594,188.2780303955078,0,
3,amended population and diagram,9.960000038146973,Arial,0,0,278.69000244140625,174.59298706054688,430.27117919921875,188.2780303955078,0,
3,0.7,9.960000038146973,Arial,0,0,74.42400360107422,186.83297729492188,91.1306381225586,200.5180206298828,0,
3,11 DEC 2013,9.960000038146973,Arial,0,0,146.4199981689453,186.83297729492188,209.08053588867188,200.5180206298828,0,
3,Amended Business Outcomes and Chapters matching,9.960000038146973,Arial,0,0,278.69000244140625,186.83297729492188,522.174072265625,200.5180206298828,0,
3,0.8,9.960000038146973,Arial,0,0,74.42400360107422,199.07302856445312,91.1169662475586,212.75807189941406,0,
3,20 DEC 2013,9.960000038146973,Arial,0,0,146.4199981689453,199.07302856445312,209.078369140625,212.75807189941406,0,
3,Working group updates on 0.7,9.960000038146973,Arial,0,0,278.69000244140625,199.07302856445312,415.517578125,212.75807189941406,0,
3,1.0,9.960000038146973,Arial,0,0,74.42400360107422,211.31301879882812,91.1169662475586,224.99806213378906,0,
3,31 MAY 2014,9.960000038146973,Arial,0,0,146.4199981689453,211.31301879882812,209.666015625,224.99806213378906,0,
3,GA release for Agile Extension,9.960000038146973,Arial,0,0,278.69000244140625,211.31301879882812,417.50457763671875,224.99806213378906,0,
3,Version 2014,9.960000038146973,Trebuchet MS,0,0,76.58399963378906,718.6878662109375,136.51998901367188,730.2527465820312,0,
3,Page 3 of 12,9.960000038146973,Trebuchet MS,0,0,270.16656494140625,718.6878662109375,328.36749267578125,730.2527465820312,0,
3,"May 31, 2014",9.960000038146973,Trebuchet MS,0,0,471.57769775390625,718.6878662109375,533.1371459960938,730.2527465820312,0,
3,© International Software Testing Qualifications Board,6.0,Arial,0,0,76.58399963378906,735.8699951171875,219.2940216064453,744.114013671875,0,
4,..........................................................................................................................................,9.960000038146973,"Arial,Bold",1,0,151.81919860839844,143.08279418945312,535.5282592773438,156.79771423339844,0,
4,........................................................................................................................................,9.960000038146973,"Arial,Bold",1,0,157.3370361328125,160.48294067382812,535.5281982421875,174.19786071777344,0,
4,............................................................................,9.960000038146973,"Arial,Bold",1,0,322.97186279296875,178.00259399414062,535.5401000976562,191.71751403808594,0,
4,...............................................................,9.960000038146973,"Arial,Bold",1,0,358.8677062988281,195.52224731445312,535.5111694335938,209.23716735839844,0,
4,.....................................................................................................................,9.960000038146973,Arial,0,0,195.8623504638672,213.11160278320312,535.62109375,226.79664611816406,0,
4,............................................................................................................,9.960000038146973,Arial,0,0,221.818115234375,224.63534545898438,535.6320190429688,238.3203887939453,0,
4,...................................................................................................................,9.960000038146973,Arial,0,0,201.6291961669922,236.06942749023438,535.6290893554688,249.7544708251953,0,
4,...................................................................................................................,9.960000038146973,Arial,0,0,201.6291961669922,247.59317016601562,535.6290893554688,261.2781982421875,0,
4,...................................................................................................,9.960000038146973,Arial,0,0,247.74398803710938,259.1169128417969,535.637939453125,272.80194091796875,0,
4,......................................................................................................................,9.960000038146973,Arial,0,0,192.99386596679688,270.640625,535.6021728515625,284.3256530761719,0,
4,.........................................,9.960000038146973,"Arial,Bold",1,0,414.07598876953125,288.0905456542969,530.0292358398438,301.8054504394531,0,
4,.................................................................................................................,9.960000038146973,Arial,0,0,201.61923217773438,305.6799011230469,529.8601684570312,319.36492919921875,0,
4,....................................................................................................................................,9.960000038146973,Arial,0,0,146.89898681640625,317.0841064453125,529.8502807617188,330.7691345214844,0,
4,..........................................................................................................................................,9.960000038146973,"Arial,Bold",1,0,146.3013916015625,334.5340270996094,530.0125122070312,348.2489318847656,0,
4,.............................................................................................................................,9.960000038146973,Arial,0,0,167.0679931640625,352.1233825683594,529.827392578125,365.80841064453125,0,
4,.......................................................................................................,9.960000038146973,Arial,0,0,230.46339416503906,363.6470947265625,529.8800659179688,377.3321228027344,0,
4,International,9.960000038146973,Arial,0,0,447.9100036621094,36.933013916015625,505.6795349121094,50.6180534362793,0,
4,Overview,12.0,Arial,0,0,74.42400360107422,39.540000915527344,127.78800964355469,56.02800369262695,1,H2
4,Software Testing,9.960000038146973,Arial,0,0,437.95001220703125,48.452972412109375,515.6878662109375,62.13801193237305,0,
4,Foundation Level Extension – Agile Tester,9.960000038146973,Arial,0,0,74.42400360107422,56.733001708984375,265.065185546875,70.41804504394531,0,
4,Qualifications,9.960000038146973,Arial,0,0,430.75,59.972991943359375,493.3984069824219,73.65803527832031,0,
4,Board,9.960000038146973,Arial,0,0,493.54779052734375,59.972991943359375,522.8401489257812,73.65803527832031,0,
4,Table of Contents,15.960000038146973,"Arial,Bold",1,0,70.94400024414062,106.30280303955078,208.75860595703125,128.27972412109375,1,H1
4,Revision History,9.960000038146973,"Arial,Bold",1,0,70.94400024414062,143.08279418945312,152.50645446777344,156.79771423339844,0,
4,3,9.960000038146973,"Arial,Bold",1,0,535.1795654296875,143.08279418945312,543.4862060546875,156.79771423339844,0,
4,Table of Contents,9.960000038146973,"Arial,Bold",1,0,70.9439697265625,160.48294067382812,158.1965789794922,174.19786071777344,0,
4,4,9.960000038146973,"Arial,Bold",1,0,535.1795654296875,160.48294067382812,543.4862060546875,174.19786071777344,0,
4,1.,9.960000038146973,"Arial,Bold",1,0,70.9439697265625,178.00259399414062,81.983642578125,191.71751403808594,0,
4,Introduction to the Foundation Level Extensions,9.960000038146973,"Arial,Bold",1,0,90.98348999023438,178.00259399414062,323.4498291015625,191.71751403808594,0,
4,6,9.960000038146973,"Arial,Bold",1,0,535.1795654296875,178.00259399414062,543.4862060546875,191.71751403808594,0,
4,2.,9.960000038146973,"Arial,Bold",1,0,70.9439697265625,195.52224731445312,81.983642578125,209.23716735839844,0,
4,Introduction to Foundation Level Agile Tester Extension,9.960000038146973,"Arial,Bold",1,0,90.98348999023438,195.52224731445312,360.2022705078125,209.23716735839844,0,
4,7,9.960000038146973,"Arial,Bold",1,0,535.1795654296875,195.52224731445312,543.4862060546875,209.23716735839844,0,
4,2.1,9.960000038146973,Arial,0,0,80.90396118164062,213.11160278320312,97.596923828125,226.79664611816406,0,
4,Intended Audience,9.960000038146973,Arial,0,0,110.90348815917969,213.11160278320312,196.89816284179688,226.79664611816406,0,
4,7,9.960000038146973,Arial,0,0,535.1795654296875,213.11160278320312,543.4862060546875,226.79664611816406,0,
4,2.2,9.960000038146973,Arial,0,0,80.90396118164062,224.63534545898438,97.596923828125,238.3203887939453,0,
4,Career Paths for Testers,9.960000038146973,Arial,0,0,110.90348815917969,224.63534545898438,223.0630340576172,238.3203887939453,0,
4,7,9.960000038146973,Arial,0,0,535.1895141601562,224.63534545898438,543.4961547851562,238.3203887939453,0,
4,2.3,9.960000038146973,Arial,0,0,80.91390991210938,236.06942749023438,97.60687255859375,249.7544708251953,0,
4,Learning Objectives,9.960000038146973,Arial,0,0,110.91343688964844,236.06942749023438,201.99761962890625,249.7544708251953,0,
4,7,9.960000038146973,Arial,0,0,535.1895141601562,236.06942749023438,543.4961547851562,249.7544708251953,0,
4,2.4,9.960000038146973,Arial,0,0,80.91390991210938,247.59317016601562,97.60687255859375,261.2781982421875,0,
4,Entry Requirements,9.960000038146973,Arial,0,0,110.91343688964844,247.59317016601562,201.9976348876953,261.2781982421875,0,
4,8,9.960000038146973,Arial,0,0,535.1895141601562,247.59317016601562,543.4961547851562,261.2781982421875,0,
4,2.5,9.960000038146973,Arial,0,0,80.91390991210938,259.1169128417969,97.60687255859375,272.80194091796875,0,
4,Structure and Course Duration,9.960000038146973,Arial,0,0,110.91343688964844,259.1169128417969,246.31964111328125,272.80194091796875,0,
4,8,9.960000038146973,Arial,0,0,535.1895141601562,259.1169128417969,543.4961547851562,272.80194091796875,0,
4,2.6,9.960000038146973,Arial,0,0,80.91390991210938,270.640625,97.60687255859375,284.3256530761719,0,
4,Keeping It Current,9.960000038146973,Arial,0,0,110.91343688964844,270.640625,191.98085021972656,284.3256530761719,0,
4,9,9.960000038146973,Arial,0,0,535.1895141601562,270.640625,543.4961547851562,284.3256530761719,0,
4,3.,9.960000038146973,"Arial,Bold",1,0,70.95391845703125,288.0905456542969,81.99359130859375,301.8054504394531,0,
4,Overview of the Foundation Level Extension – Agile Tester Syllabus,9.960000038146973,"Arial,Bold",1,0,90.99343872070312,288.0905456542969,413.9256286621094,301.8054504394531,0,
4,10,9.960000038146973,"Arial,Bold",1,0,529.542236328125,288.0905456542969,543.3507690429688,301.8054504394531,0,
4,3.1,9.960000038146973,Arial,0,0,80.90402221679688,305.6799011230469,97.59698486328125,319.36492919921875,0,
4,Business Outcomes,9.960000038146973,Arial,0,0,110.90354919433594,305.6799011230469,202.47576904296875,319.36492919921875,0,
4,10,9.960000038146973,Arial,0,0,529.542236328125,305.6799011230469,543.3507690429688,319.36492919921875,0,
4,3.2,9.960000038146973,Arial,0,0,80.90402221679688,317.0841064453125,97.59698486328125,330.7691345214844,0,
4,Content,9.960000038146973,Arial,0,0,110.90354919433594,317.0841064453125,145.8133544921875,330.7691345214844,0,
4,10,9.960000038146973,Arial,0,0,529.542236328125,317.0841064453125,543.3507690429688,330.7691345214844,0,
4,4.,9.960000038146973,"Arial,Bold",1,0,70.94400024414062,334.5340270996094,81.98367309570312,348.2489318847656,0,
4,References,9.960000038146973,"Arial,Bold",1,0,90.9835205078125,334.5340270996094,147.5194854736328,348.2489318847656,0,
4,12,9.960000038146973,"Arial,Bold",1,0,529.542236328125,334.5340270996094,543.3507690429688,348.2489318847656,0,
4,4.1,9.960000038146973,Arial,0,0,80.90402221679688,352.1233825683594,97.59698486328125,365.80841064453125,0,
4,Trademarks,9.960000038146973,Arial,0,0,110.90354919433594,352.1233825683594,166.85882568359375,365.80841064453125,0,
4,12,9.960000038146973,Arial,0,0,529.55224609375,352.1233825683594,543.3607788085938,365.80841064453125,0,
4,4.2,9.960000038146973,Arial,0,0,80.91403198242188,363.6470947265625,97.60699462890625,377.3321228027344,0,
4,Documents and Web Sites,9.960000038146973,Arial,0,0,110.91355895996094,363.6470947265625,229.2184600830078,377.3321228027344,0,
4,12,9.960000038146973,Arial,0,0,529.55224609375,363.6470947265625,543.3607788085938,377.3321228027344,0,
4,Version 2014,9.960000038146973,Trebuchet MS,0,0,76.601318359375,718.7114868164062,136.5373077392578,730.2763671875,0,
4,Page 4 of 12,9.960000038146973,Trebuchet MS,0,0,270.18389892578125,718.7114868164062,328.38482666015625,730.2763671875,0,
4,"May 31, 2014",9.960000038146973,Trebuchet MS,0,0,471.59503173828125,718.7114868164062,533.1544799804688,730.2763671875,0,
4,© International Software Testing Qualifications Board,6.0,Arial,0,0,76.58399963378906,735.8699951171875,219.2940216064453,744.114013671875,0,
5,International,9.960000038146973,Arial,0,0,447.9100036621094,36.933013916015625,505.6795349121094,50.6180534362793,0,
5,Overview,12.0,Arial,0,0,74.42400360107422,39.540000915527344,127.78800964355469,56.02800369262695,1,H2
5,Software Testing,9.960000038146973,Arial,0,0,437.95001220703125,48.452972412109375,515.6878662109375,62.13801193237305,0,
5,Foundation Level Extension – Agile Tester,9.960000038146973,Arial,0,0,74.42400360107422,56.733001708984375,265.065185546875,70.41804504394531,0,
5,Qualifications,9.960000038146973,Arial,0,0,430.75,59.972991943359375,493.3984069824219,73.65803527832031,0,
5,Board,9.960000038146973,Arial,0,0,493.54779052734375,59.972991943359375,522.8401489257812,73.65803527832031,0,
5,Acknowledgements,15.960000038146973,Arial,0,0,70.94400024414062,106.22300720214844,213.7381591796875,128.15203857421875,1,H1
5,This document was produced by a team from the International Software Testing Qualifications Board,9.960000038146973,Arial,0,0,70.94400024414062,143.15298461914062,518.44384765625,156.83802795410156,0,
5,Foundation Level Working Group.,9.960000038146973,Arial,0,0,70.94400024414062,154.55715942382812,222.99337768554688,168.24220275878906,0,
5,The Agile Extension team thanks the review team and the National Boards for their suggestions and input.,9.960000038146973,Arial,0,0,70.94400024414062,177.59463500976562,542.4205322265625,191.27967834472656,0,
5,"At the time the Foundation Level Agile Extension Syllabus was completed, the Agile Extension Working",9.960000038146973,Arial,0,0,70.94400024414062,200.63211059570312,529.7913818359375,214.31715393066406,0,
5,"Group had the following membership: Rex Black (Chair), Bertrand Cornanguer (Vice Chair), Gerry",9.960000038146973,Arial,0,0,70.94400024414062,212.03628540039062,506.2966613769531,225.72132873535156,0,
5,"Coleman (Learning Objectives Lead), Debra Friedenberg (Exam Lead), Alon Linetzki (Business Outcomes",9.960000038146973,Arial,0,0,70.94400024414062,223.56002807617188,542.8787231445312,237.2450714111328,0,
5,"and Marketing Lead), Tauhida Parveen (Editor), and Leo van der Aalst (Development Lead).",9.960000038146973,Arial,0,0,70.94400024414062,235.11361694335938,481.5440368652344,248.7986602783203,0,
5,"Authors: Rex Black, Anders Claesson, Gerry Coleman, Bertrand Cornanguer, Istvan Forgacs, Alon",9.960000038146973,Arial,0,0,70.94400024414062,258.1510925292969,509.54266357421875,271.83612060546875,0,
5,"Linetzki, Tilo Linz, Leo van der Aalst, Marie Walsh, and Stephan Weber.",9.960000038146973,Arial,0,0,70.94400024414062,269.6748046875,391.87518310546875,283.3598327636719,0,
5,"Internal Reviewers: Mette Bruhn-Pedersen, Christopher Clements, Alessandro Collino, Debra",9.960000038146973,Arial,0,0,70.94400024414062,292.5927734375,486.68951416015625,306.2778015136719,0,
5,"Friedenberg, Kari Kakkonen, Beata Karpinska, Sammy Kolluru, Jennifer Leger, Thomas Mueller, Tuula",9.960000038146973,Arial,0,0,70.94400024414062,304.1164855957031,527.4109497070312,317.801513671875,0,
5,"Pääkkönen, Meile Posthuma, Gabor Puhalla, Lloyd Roden, Marko Rytkönen, Monika Stoecklein-Olsen,",9.960000038146973,Arial,0,0,70.94400024414062,315.64019775390625,529.5333862304688,329.3252258300781,0,
5,"Robert Treffny, Chris Van Bael, and Erik van Veenendaal.",9.960000038146973,Arial,0,0,70.94400024414062,327.1639099121094,329.8421630859375,340.84893798828125,0,
5,"The team thanks also the following persons, from the National Boards and the Agile expert community,",9.960000038146973,Arial,0,0,70.94400024414062,350.0818786621094,527.2216186523438,363.76690673828125,0,
5,"who participated in reviewing, commenting, and balloting of the Foundation Agile Extension Syllabus: Dani",9.960000038146973,Arial,0,0,70.94400024414062,361.6055908203125,542.8687133789062,375.2907409667969,0,
5,"Almog, Richard Berns, Stephen Bird, Monika Bögge, Afeng Chai, Josephine Crawford, Tibor Csöndes,",9.960000038146973,Arial,0,0,70.94400024414062,373.1294250488281,526.3829345703125,386.814453125,0,
5,"Huba Demeter, Arnaud Foucal, Cyril Fumery, Kobi Halperin, Inga Hansen, Hanne Hinz, Jidong Hu, Phill",9.960000038146973,Arial,0,0,70.94400024414062,384.6730651855469,531.7335205078125,398.35809326171875,0,
5,"Isles, Shirley Itah, Martin Klonk, Kjell Lauren, Igal Levi, Rik Marselis, Johan Meivert, Armin Metzger, Peter",9.960000038146973,Arial,0,0,70.94400024414062,396.19677734375,540.6397705078125,409.8818054199219,0,
5,"Morgan, Ninna Morin, Ingvar Nordstrom, Chris O’Dea, Klaus Olsen, Ismo Paukamainen, Nathalie Phung,",9.960000038146973,Arial,0,0,70.94400024414062,407.9396057128906,536.5939331054688,421.22625732421875,0,
5,"Helmut Pichler, Salvatore Reale, Stuart Reid, Hans Rombouts, Petri Säilynoja, Soile Sainio, Lars-Erik",9.960000038146973,Arial,0,0,70.9439697265625,419.12469482421875,521.80029296875,432.8097229003906,0,
5,"Sandberg, Dakar Shalom,  Jian Shen, Marco Sogliani, Lucjan Stapp, Yaron Tsubery, Sabine Uhde,",9.960000038146973,Arial,0,0,70.9439697265625,430.6484069824219,511.4658203125,444.33343505859375,0,
5,"Stephanie Ulrich, Tommi Välimäki, Jurian Van de Laar, Marnix Van den Ent, António Vieira Melo, Wenye",9.960000038146973,Arial,0,0,70.9439697265625,442.172119140625,535.6775512695312,455.8571472167969,0,
5,"Xu, Ester Zabar, Wenqiang Zheng, Peter Zimmerer, Stevan Zivanovic, and Terry Zuo.",9.960000038146973,Arial,0,0,70.9439697265625,453.6958312988281,452.9300537109375,467.380859375,0,
5,"This document was formally approved for release by the General Assembly of the ISTQB® on May 31,",9.960000038146973,Arial,0,0,70.9439697265625,476.61376953125,526.2843627929688,490.298828125,0,
5,2014.,9.960000038146973,Arial,0,0,70.94400024414062,488.1374816894531,98.54318237304688,501.822509765625,0,
5,Version 2014,9.960000038146973,Trebuchet MS,0,0,76.58135986328125,718.74169921875,136.51734924316406,730.3065795898438,0,
5,Page 5 of 12,9.960000038146973,Trebuchet MS,0,0,270.1639404296875,718.74169921875,328.3648681640625,730.3065795898438,0,
